participant,accent_internal,accent_external,group,aptitude,engagement,involvement,condition,value,word,variable
am1,ae,ae,american english,11,2.5,7,after,1,turns,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,information,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,rewarded,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,others,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,weird,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,shirt,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,girlfriends,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,research,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,antarctica,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,flirting,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,bar,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,card,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,leather jacket,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,opportunity,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,learn,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,share,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,winter,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,formal,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,perfect,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,chocolate-covered,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,uniform,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,first day,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,polar bear,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,liar,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,heart attack,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,sleep over,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,nurse,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,weird,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,car,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,murdered,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,murder,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,girlfriends,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,perfect,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,understand,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,daughter,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,never ever,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,social services,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,hurt,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,learn,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,superpowers,rhoticity
am1,ae,ae,american english,11,2.5,7,after,1,worse,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,circumstances,rhoticity
am1,ae,ae,american english,11,2.5,7,after,0,sister,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,vampire,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,warm,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,birthday,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,cheer,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,finger,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,wears,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,river,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,driver,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,earn,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,working,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,hard,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,person,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,turns,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,information,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,rewarded,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,others,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,weird,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,shirt,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,girlfriends,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,research,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,antarctica,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,flirting,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,bar,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,card,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,leather jacket,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,opportunity,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,learn,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,share,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,winter,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,formal,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,perfect,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,chocolate-covered,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,uniform,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,first day,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,polar bear,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,liar,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,heart attack,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,sleep over,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,nurse,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,weird,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,car,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,murdered,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,murder,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,girlfriends,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,perfect,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,understand,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,daughter,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,never ever,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,social services,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,hurt,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,learn,rhoticity
am2,ae,ae,american english,11,3.5,4,after,0,superpowers,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,worse,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,circumstances,rhoticity
am2,ae,ae,american english,11,3.5,4,after,1,sister,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,vampire,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,warm,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,birthday,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,cheer,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,finger,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,wears,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,river,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,driver,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,earn,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,working,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,hard,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,person,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,turns,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,information,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,rewarded,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,others,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,weird,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,shirt,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,girlfriends,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,research,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,antarctica,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,flirting,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,bar,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,card,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,leather jacket,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,opportunity,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,learn,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,share,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,winter,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,formal,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,perfect,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,chocolate-covered,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,uniform,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,first day,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,polar bear,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,liar,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,heart attack,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,sleep over,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,nurse,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,weird,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,car,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,murdered,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,murder,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,girlfriends,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,perfect,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,understand,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,daughter,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,never ever,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,social services,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,hurt,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,learn,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,superpowers,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,0,worse,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,circumstances,rhoticity
am3,ae,ae,american english,9.5,2.5,7,after,1,sister,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,vampire,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,warm,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,birthday,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,cheer,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,finger,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,wears,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,river,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,driver,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,earn,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,working,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,hard,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,person,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,turns,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,information,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,rewarded,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,others,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,weird,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,shirt,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,girlfriends,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,research,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,antarctica,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,flirting,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,bar,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,card,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,leather jacket,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,opportunity,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,learn,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,share,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,winter,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,formal,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,perfect,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,chocolate-covered,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,uniform,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,first day,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,polar bear,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,liar,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,heart attack,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,sleep over,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,nurse,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,weird,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,car,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,murdered,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,murder,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,girlfriends,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,perfect,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,understand,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,daughter,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,never ever,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,social services,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,hurt,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,learn,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,1,superpowers,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,worse,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,circumstances,rhoticity
aw1,ae,ae,american english,10,3.5,7,after,0,sister,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,vampire,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,warm,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,birthday,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,cheer,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,finger,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,wears,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,river,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,driver,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,earn,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,working,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,hard,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,person,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,turns,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,information,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,rewarded,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,others,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,weird,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,shirt,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,girlfriends,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,research,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,antarctica,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,flirting,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,bar,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,card,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,leather jacket,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,opportunity,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,learn,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,share,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,winter,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,formal,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,perfect,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,chocolate-covered,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,uniform,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,first day,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,polar bear,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,liar,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,heart attack,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,sleep over,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,nurse,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,weird,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,car,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,murdered,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,murder,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,girlfriends,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,perfect,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,understand,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,daughter,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,never ever,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,social services,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,hurt,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,learn,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,superpowers,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,0,worse,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,circumstances,rhoticity
aw2,ae,mixed,american english,11.5,6,5.5,after,1,sister,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,vampire,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,warm,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,birthday,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,cheer,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,finger,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,wears,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,river,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,driver,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,earn,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,working,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,hard,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,person,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,turns,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,information,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,rewarded,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,others,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,weird,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,shirt,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,girlfriends,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,research,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,antarctica,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,flirting,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,bar,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,card,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,leather jacket,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,opportunity,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,learn,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,share,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,winter,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,formal,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,perfect,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,chocolate-covered,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,uniform,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,first day,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,polar bear,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,liar,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,heart attack,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,sleep over,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,nurse,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,weird,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,car,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,murdered,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,murder,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,girlfriends,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,perfect,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,understand,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,daughter,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,never ever,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,social services,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,hurt,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,learn,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,superpowers,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,worse,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,0,circumstances,rhoticity
aw3,ae,ae,american english,14.5,4,8,after,1,sister,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,vampire,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,warm,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,birthday,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,cheer,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,finger,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,wears,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,river,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,driver,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,earn,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,working,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,hard,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,person,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,turns,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,information,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,rewarded,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,others,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,weird,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,shirt,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,girlfriends,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,research,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,antarctica,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,flirting,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,bar,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,card,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,leather jacket,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,opportunity,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,learn,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,share,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,winter,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,formal,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,perfect,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,chocolate-covered,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,uniform,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,first day,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,polar bear,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,liar,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,heart attack,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,sleep over,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,nurse,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,weird,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,car,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,murdered,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,murder,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,girlfriends,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,perfect,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,understand,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,daughter,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,never ever,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,social services,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,hurt,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,learn,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,superpowers,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,1,worse,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,circumstances,rhoticity
aw4,ae,ae,american english,10,5,10.5,after,0,sister,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,vampire,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,warm,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,birthday,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,cheer,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,finger,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,wears,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,river,rhoticity
aw5,be,ae,american english,2.5,4,7,after,NA,driver,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,earn,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,working,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,hard,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,person,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,turns,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,information,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,rewarded,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,others,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,weird,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,shirt,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,girlfriends,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,research,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,antarctica,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,flirting,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,bar,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,card,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,leather jacket,rhoticity
aw5,be,ae,american english,2.5,4,7,after,0,opportunity,rhoticity
aw5,be,ae,american english,2.5,4,7,after,1,learn,rhoticity
